 town,name,drg,grant_name,grant_type,pay1990,pay1991,pay1992,pay1993,pay1994,pay1995,pay1996,pay1997,pay1998,pay1999,pay2000,pay2001,pay2002,pay2003,pay2004,pay2005,pay2006,pay2007,pay2008,pay2009,pay2010,pay2011,pay2012,pay2013,pay2014,
34,Danbury                  ,H,Partnership In Character Ed Pilot,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,17000.0000,19000.0000,22625.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Perkins-School To Career Tech Asst,Federal,25000.0000,31700.0000,53071.0000,20000.0000,20000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Preschool Grants Program,Federal,22800.0000,36926.0000,61365.0000,78620.0000,70893.0000,70305.0000,67000.0000,62975.0000,67875.0000,79807.0000,65000.0000,83807.0000,70000.0000,77727.0000,77712.0000,72634.0000,90142.0000,45000.0000,87517.0000,67684.0000,79725.0000,79099.0000,85215.0000,95594.0000,72669.0000,
34,Danbury                  ,H,Project CONNSTRUCT,Federal,0.0000,0.0000,0.0000,25000.0000,68319.0000,21000.0000,18162.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Project SERV,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28789.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,School Improvement-1003(g),Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100000.0000,25000.0000,35000.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,School Renovation-IDEA And Tech,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5000.0000,45000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,School To Work - Federal,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23600.0000,304300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,State Improvement Grant-Spec.,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8000.0000,12000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Tech Prep,Federal,0.0000,0.0000,15862.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Title 1 Migrant-Consortium,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1000.0000,2312.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Title I Improving Basic Programs,Federal,618923.0000,657673.0000,718735.0000,860445.0000,731154.0000,581630.0000,651954.0000,629090.0000,802995.0000,715122.0000,877726.0000,720000.0000,901363.0000,1095719.0000,1206527.0000,1308334.0000,1201976.0000,1079210.0000,1508079.0000,1518673.0000,1166768.0000,1868800.0000,1718827.0000,1550460.0000,1974597.0000,
34,Danbury                  ,H,Title I Migrant,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30000.0000,43226.0000,154501.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Title I-Capital Expenses,Federal,9694.0000,8231.0000,0.0000,12013.0000,14329.0000,14832.0000,13451.0000,15428.0000,18462.0000,18997.0000,7462.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Title I-Program Improvements,Federal,0.0000,0.0000,0.0000,19640.0000,16360.0000,4500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Title II - Eisenhower Prof. Dev.,Federal,15983.0000,16010.0000,22542.0000,32259.0000,14000.0000,33580.0000,20477.0000,38713.0000,19513.0000,49275.0000,49415.0000,40124.0000,36000.0000,16858.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Title II Part D Technology,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35000.0000,55083.0000,9029.0000,0.0000,115000.0000,101641.0000,371387.0000,28698.0000,84521.0000,34181.0000,53647.0000,45000.0000,12100.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Title II-Part A Teachers,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,320000.0000,353192.0000,423197.0000,342077.0000,398264.0000,386339.0000,388550.0000,391805.0000,328590.0000,383467.0000,290841.0000,325260.0000,
34,Danbury                  ,H,Title III Part A English Language,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70000.0000,215825.0000,232772.0000,153676.0000,222873.0000,282264.0000,211829.0000,278768.0000,318241.0000,235341.0000,348421.0000,422548.0000,
34,Danbury                  ,H,Title III-Emerg.Immigrant Educ.,Federal,21958.0000,30005.0000,19887.0000,19252.0000,15342.0000,22875.0000,32494.0000,29282.0000,58685.0000,106851.0000,95000.0000,80942.0000,152414.0000,35000.0000,52930.0000,186144.0000,40898.0000,0.0000,15000.0000,199045.0000,0.0000,0.0000,0.0000,0.0000,62000.0000,
34,Danbury                  ,H,Title IV Part A Safe & Drug Free,Federal,39676.0000,40561.0000,57913.0000,92047.0000,63931.0000,46500.0000,74000.0000,71230.0000,85631.0000,112065.0000,84946.0000,82119.0000,88542.0000,42013.0000,59544.0000,49632.0000,34548.0000,38761.0000,39579.0000,27730.0000,38427.0000,15066.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Title V-Innovative Educ Strategies,Federal,57231.0000,62010.0000,62259.0000,60985.0000,65254.0000,59689.0000,35338.0000,35156.0000,66125.0000,56400.0000,48960.0000,35000.0000,43443.0000,67424.0000,44042.0000,23511.0000,35269.0000,27419.0000,14831.0000,12064.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Title VI-Class Size Reduction Pgm,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163952.0000,175818.0000,225304.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Adult Education,State,26498.0000,35602.0000,42315.0000,57774.0000,60305.0000,62938.0000,72002.0000,70159.0000,75632.0000,72592.0000,81432.0000,85977.0000,111481.0000,92980.0000,105475.0000,119867.0000,132577.0000,203165.0000,220301.0000,215499.0000,210721.0000,165718.0000,228006.0000,236195.0000,254957.0000,
34,Danbury                  ,H,After School Program,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150000.0000,299931.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Bilingual Education,State,6941.0000,9263.0000,8909.0000,10128.0000,8383.0000,7012.0000,11474.0000,19266.0000,20431.0000,39347.0000,49338.0000,78596.0000,132753.0000,119305.0000,169643.0000,111468.0000,149800.0000,159915.0000,166857.0000,180387.0000,193408.0000,167056.0000,171262.0000,169725.0000,179422.0000,
34,Danbury                  ,H,Birth To Three-Early Childhood,State,0.0000,0.0000,20920.0000,47394.0000,59622.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Child Nutrition State Match,State,54799.0000,54223.0000,52378.0000,52047.0000,51138.0000,52136.0000,52802.0000,48891.0000,46521.0000,44612.0000,44239.0000,43270.0000,43578.0000,43738.0000,43718.0000,44129.0000,44822.0000,44730.0000,43941.0000,44641.0000,47953.0000,47987.0000,49492.0000,51347.0000,55581.0000,
34,Danbury                  ,H,E.E.R.A - Public,State,147910.0000,121897.0000,94975.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Early Reading Success,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,651834.0000,687412.0000,772857.0000,771151.0000,735511.0000,765871.0000,777636.0000,812157.0000,841031.0000,878033.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,ECS/Alliance Dist Grants,State,11495435.0000,11955252.0000,11614689.0000,10430946.0000,10431457.0000,10431457.0000,13087814.0000,12842719.0000,12939955.0000,13197796.0000,13311649.0000,13681806.0000,14020700.0000,15007747.0000,15211231.0000,16223672.0000,17328760.0000,17582239.0000,21867666.0000,22776985.0000,19395164.0000,19630936.0000,22801561.0000,24434510.0000,27579754.0000,
34,Danbury                  ,H,Extended School Hours,State,0.0000,0.0000,0.0000,0.0000,0.0000,110564.0000,83966.0000,70322.0000,70226.0000,160143.0000,160187.0000,160700.0000,175777.0000,168782.0000,178415.0000,170705.0000,166167.0000,167921.0000,170300.0000,173081.0000,186346.0000,191824.0000,197487.0000,201815.0000,203336.0000,
34,Danbury                  ,H,Family Resource Center Program,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75000.0000,100000.0000,201083.0000,200000.0000,200000.0000,204000.0000,172342.0000,155950.0000,204500.0000,204500.0000,204500.0000,204800.0000,194400.0000,184650.0000,194000.0000,184870.0000,210426.0000,209000.0000,
34,Danbury                  ,H,Gen Improvemnts To School Buildings,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,461901.0000,491428.0000,555541.0000,551427.0000,0.0000,332499.0000,221666.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Healthy Foods Initiative,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54002.0000,0.0000,94536.0000,101573.0000,102414.0000,105373.0000,109429.0000,109113.0000,
34,Danbury                  ,H,High Qulty Schls & Cmn Core Implem,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,238171.0000,
34,Danbury                  ,H,High School Technology Initiative,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62462.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Innovative Teacher Training,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Institute For Teaching And Learning,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Interdistrict Cooperative,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29070.0000,59434.0000,102427.0000,102427.0000,35635.0000,35635.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65771.0000,51089.0000,18153.0000,
34,Danbury                  ,H,Magnet School,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1557643.0000,1315936.0000,1650120.0000,1734610.0000,1791370.0000,1801830.0000,2011960.0000,1955280.0000,
34,Danbury                  ,H,Nonpublic Health Services,State,256665.0000,252993.0000,125551.0000,118952.0000,130200.0000,141218.0000,142688.0000,147187.0000,137502.0000,133914.0000,164166.0000,91017.0000,178775.0000,147412.0000,140108.0000,140750.0000,185093.0000,187136.0000,196410.0000,163021.0000,164673.0000,79316.0000,153903.0000,134837.0000,117558.0000,
34,Danbury                  ,H,Other State Grants,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31468.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Paraprofessional Teacher Training,State,0.0000,0.0000,0.0000,0.0000,11111.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Primary Mental Health,State,8500.0000,8000.0000,29000.0000,20000.0000,15400.0000,14660.0000,16600.0000,14000.0000,0.0000,20000.0000,20000.0000,20000.0000,20000.0000,16200.0000,16090.0000,16376.0000,18900.0000,20854.0000,25000.0000,24000.0000,25000.0000,24500.0000,22800.0000,22087.0000,21250.0000,
34,Danbury                  ,H,Priority School Districts,State,20728.0000,20728.0000,28279.0000,1000000.0000,1000000.0000,1000000.0000,1000000.0000,1334000.0000,1542437.0000,1584125.0000,1584125.0000,1584125.0000,1584125.0000,1584125.0000,1584125.0000,2073928.0000,2078921.0000,2420909.0000,2348679.0000,2314508.0000,2307294.0000,2307294.0000,2284577.0000,2258896.0000,2258664.0000,
34,Danbury                  ,H,Professional Development,State,14441.0000,13485.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Quality Enhancement,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31551.0000,33206.0000,33206.0000,
34,Danbury                  ,H,School Accountability-Summer Schl,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,209021.0000,195581.0000,145499.0000,142279.0000,187336.0000,194477.0000,199048.0000,201949.0000,205887.0000,211412.0000,215949.0000,231795.0000,233675.0000,234913.0000,
34,Danbury                  ,H,School Building Projects,State,1381382.0000,741841.0000,916116.0000,951956.0000,1548539.0000,2051626.0000,1792467.0000,1733109.0000,1675167.0000,1602302.0000,1520189.0000,3038366.0000,2763488.0000,2299727.0000,3790613.0000,1084556.0000,18871480.0000,8039799.0000,798274.2600,8652926.4000,3734014.7600,666878.0900,747310.2200,633794.6300,244304.4200,
34,Danbury                  ,H,School Library Grant,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109748.0000,116875.0000,132122.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,School Readiness -Severe Need,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,616211.0000,1065969.0000,1335514.0000,1520075.0000,1408486.0000,1457841.0000,1483177.0000,1837409.0000,1816446.0000,1998748.0000,2254131.0000,2696110.0000,2820385.0000,2816518.0000,2774476.0000,3054883.0000,3186409.0000,
34,Danbury                  ,H,School Readiness Minor Capital Impr,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99117.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,School To Career Opportunities,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Sp. Ed. - Excess Cost,State,67350.0000,79310.0000,93564.0000,0.0000,0.0000,0.0000,54655.0000,58261.0000,0.0000,37665.0000,138804.0000,129026.0000,202296.0000,206104.0000,95039.0000,80544.0000,230963.0000,203632.0000,463625.0000,561442.0000,314257.0000,352627.0000,470796.0000,455040.0000,410013.0000,
34,Danbury                  ,H,Sp. Ed. - Medicaid,State,0.0000,92958.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Sp. Ed. - Regular,State,2989789.0000,2978469.0000,3234674.0000,2918685.0000,3187820.0000,2784887.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Sp. Ed. - State Agency Placements,State,160127.0000,142089.0000,132490.0000,52645.0000,59340.0000,104876.0000,55891.0000,72688.0000,121355.0000,386853.0000,474662.0000,477665.0000,475019.0000,403669.0000,483420.0000,513313.0000,584923.0000,569058.0000,697776.0000,734219.0000,839597.0000,899369.0000,585714.0000,189144.0000,294541.0000,
34,Danbury                  ,H,Sp.Ed Excs Cost Student Supplmnt,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,288061.0000,288061.0000,288061.0000,288061.0000,0.0000,
34,Danbury                  ,H,State Funds For Tech Infrastructure,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,166606.0000,0.0000,0.0000,170293.0000,220158.0000,92425.0000,35163.0000,0.0000,52179.0000,0.0000,123050.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,State School Breakfast,State,30485.0000,43176.0000,33866.0000,45510.0000,45869.0000,67145.0000,69591.0000,63632.0000,64803.0000,71116.0000,71840.0000,62487.0000,52608.0000,57541.0000,44735.0000,53022.0000,56955.0000,57098.0000,54894.0000,56023.0000,54869.0000,58769.0000,58416.0000,62699.0000,59654.0000,
34,Danbury                  ,H,Student Achievement,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20377.0000,10812.0000,9812.0000,0.0000,25643.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Teacher Standards Implementation,State,79500.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Train. Paraprofessionals,State,0.0000,0.0000,0.0000,0.0000,11111.0000,23067.0000,21620.0000,43240.0000,21620.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Transportation - Public,State,545974.0000,577082.0000,716742.0000,576411.0000,594005.0000,453337.0000,534645.0000,536758.0000,580991.0000,584931.0000,611668.0000,597037.0000,700496.0000,580944.0000,703428.0000,697160.0000,760055.0000,1022728.0000,835215.0000,785538.0000,433764.0000,448458.0000,540093.0000,597158.0000,475595.0000,
34,Danbury                  ,H,Transportation-Nonpublic,State,160406.0000,152630.0000,221950.0000,179447.0000,195353.0000,173030.0000,187584.0000,187210.0000,180816.0000,182696.0000,169650.0000,154557.0000,195472.0000,170916.0000,155291.0000,178565.0000,196570.0000,230348.0000,210972.0000,190509.0000,172575.0000,141938.0000,220598.0000,233570.0000,231988.0000,
34,Danbury                  ,H,Young Adult Learner,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55000.0000,55000.0000,55000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
34,Danbury                  ,H,Young Parents Program,State,0.0000,0.0000,0.0000,15000.0000,14285.0000,14285.0000,16642.0000,16642.0000,16642.0000,17272.0000,15240.0000,15240.0000,15240.0000,14767.0000,15822.0000,15822.0000,16028.0000,16381.0000,16380.0000,16381.0000,19166.0000,19555.0000,18577.0000,49130.0000,49130.0000,
34,Danbury                  ,H,Youth Service Bureau,State,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63607.0000,62385.0000,61553.0000,62011.0000,59846.0000,61919.0000,61063.0000,56546.0000,56659.0000,59829.0000,60336.0000,60764.0000,68305.0000,68305.0000,68361.0000,68387.0000,68387.0000,68193.0000,69079.0000,
35,Darien                   ,A,ARRA IDEA Part B,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,450000.0000,439339.0000,0.0000,0.0000,0.0000,
35,Darien                   ,A,ARRA Stabilization-Ed Grants,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148610.0000,230547.0000,0.0000,0.0000,0.0000,
35,Darien                   ,A,ARRA Stabilization-Gov Serv,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81937.0000,0.0000,0.0000,0.0000,0.0000,
35,Darien                   ,A,ARRA-IDEA Part B Sec 619 Pre Schl ,Federal,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35210.0000,0.0000,0.0000,0.0000,0.0000,
35,Darien                   ,A,Carl D Perkins Voc. & Tech. Educ.,Federal,5819.0000,5297.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
